id,question,answer,type,level,supporting_facts,context
5abe3a4d55429976d4830a8f,Are Cattleya and Leucocoryne of the same genus of flowers?,no,comparison,hard,"{'title': array(['Cattleya', 'Leucocoryne'], dtype=object), 'sent_id': array([0, 0], dtype=int32)}","Cattleya cernua, commonly known as the Nodding Sophronitis, is a species of orchid occurring from Brazil to northeastern Argentina.  It was the type species of the genus ""Sophronitis"" until the genus was made synonymous with ""Cattleya"".  Twenty plants of ""C. cernua"" have received a total of 22 AOS awards.  The described flowers range from 1.9 cm to 3.2 cm horizontal spread and from 2.0 cm to 3.0 cm vertical spread. Cattleya purpurata, known in the past as Laelia purpurata and Sophronitis purpurata, is native to Brazil where it is very popular among orchid growers.  It is an epiphyte that is found in the canopy of tall trees near coastal areas, in the Brazilian states of Rio Grande do Sul, Santa Catarina and São Paulo.  The orchid favors bright light and cool to warm conditions and is relative easy to cultive.  C. purpurata has been used extensively as a parent in hybridizing with Cattleyas. Cattleya purpurata blooms from late spring to fall with three to five flowers on a spike.  The flowers are long-lasting and fragrant. Cattleya schroederae is a species of orchid.  C. schroederae is named after Baroness Schroeder, wife of Sir John Schroder, see .  It is a Colombian unifoliate Cattleya species.  Flowers are to 9"" (22.5 cm) across, strongly fragrant.  C. shroederae blooms in spring from a sheath that has formed before the winter dormancy.  As it blooms around Easter in Northern hemisphere, it is often referred to as ""easter orchid"", a name it shares with Cattleya mossiae. Leucocoryne (Glory-of-the-sun) is a genus of bulbous perennials in the family Amaryllidaceae.  The foliage of all species is long and narrow and has an onion-like scent.  The blue, white or lilac flowers are held in umbels. Cattleya warscewiczii (The ""Warscewicz's Cattley's orchid""), a labiate ""Cattleya"", is a species of orchid.  It was first collected by Józef Warszewicz in Colombia in 1848-49 and formally described by Heinrich Gustav Reichenbach in 1855."
5a8f7fe7554299458435d65d,Do Mollie King and David Sylvian share the same nationality?,yes,comparison,medium,"{'title': array(['Mollie King', 'David Sylvian'], dtype=object), 'sent_id': array([0, 0], dtype=int32)}","Darshan (The Road to Graceland) is the second of three collaborative productions of David Sylvian and Robert Fripp.  Actually it is a remix album since the first two tracks are remixes of the original song ""Darshan"" from their first album ""The First Day"".  The original version, written by David Sylvian, Robert Fripp, Trey Gunn and David Bottrill, is reissued here as final track.  The first track is a remix by The Grid, the second track -called ""Darshana""- is a “reconstruction” by The Future Sound of London.  It was released on 6 December 1993 as EP and CD Single on Virgin Records (SYLCD1 and VJCP 20013 in Japan). ""Forbidden Colours"" is a 1983 song by David Sylvian and Ryuichi Sakamoto.  The song is the vocal version of the theme from the Nagisa Oshima film ""Merry Christmas, Mr. Lawrence"" (in certain territories retitled ""Furyo"").  It appears on the film's soundtrack album and was released as a single on Virgin Records in 1983 (the second collaborative single release by Sylvian and Sakamoto, following 1982's ""Bamboo Houses""). Everything and Nothing is a compilation album by David Sylvian.  Released in October 2000, the album contains previously unreleased, re-recorded, and lesser-known tracks from Sylvian's twenty years with Virgin Records.  The record peaked at no.57 in the UK albums chart. Alchemy: An Index of Possibilities is David Sylvian's second solo album, released in 1985 on cassette only and produced by Sylvian and Nigel Walker.  It was reissued in its original form on CD in Japan in 1991. Mollie Elizabeth King (born 4 June 1987) is an English singer-songwriter.  She is best known for being a member of girl group The Saturdays.  In the Saturdays, King has had thirteen top-ten and eight top-five singles, including the UK no.1 hit What About Us on the UK Singles Chart and five top-ten albums on the UK Albums Chart.  Before The Saturdays, King was a member of another girl group, Fallen Angelz, with whom she appeared on ""The X Factor"".  In 2015, King signed a solo deal with Island Records. Weatherbox is a five-CD limited-edition box set by David Sylvian.  Only 5000 copies were produced in 1989 and they quickly sold out."
5ae659d65542992ae0d162e8,The idea proposed by an American Mathematician and philosopher included knowledge of what kind of properties?,statistical,bridge,hard,"{'title': array(['Generalized Wiener filter', 'Norbert Wiener'], dtype=object), 'sent_id': array([0, 0], dtype=int32)}","Inference is a process of deriving logical conclusion from the basis of empirical evidence and prior knowledge rather than on the basis of direct observation.  Soil Inference System (SINFERS) is the term proposed by McBratney et al. (2002) as a knowledge base to infer soil properties and populate the digital soil databases.  SINFERS takes measurements with a given level of certainty and infers data that is not known with minimal uncertainties by means of logically linked predictive functions.  These predictive functions, in a non-spatial context are referred to as pedotransfer functions.  The basic assumption underlying SINFERS is that if one knows or is able to predict the basic fundamental properties of a soil, one should be able to infer all other physical and chemical properties using PTFs.  Pedotransfer functions relate basic soil properties to other more difficult or expensive to measure soil properties by means of regression and various data mining tools. Norbert Wiener (November 26, 1894 – March 18, 1964) was an American mathematician and philosopher.  He was a professor of mathematics at MIT.  A famous child prodigy, Wiener later became an early researcher in stochastic and mathematical noise processes, contributing work relevant to electronic engineering, electronic communication, and control systems. The Wiener filter as originally proposed by Norbert Wiener is a signal processing filter which uses knowledge of the statistical properties of both the signal and the noise to reconstruct an optimal estimate of the signal from a noisy one-dimensional time-ordered data stream.  The generalized Wiener filter generalizes the same idea beyond the domain of one-dimensional time-ordered signal processing, with two-dimensional image processing being the most common application. The Walking City was an idea proposed by British architect Ron Herron in 1964.  In an article in avant-garde architecture journal Archigram, Ron Herron proposed building massive mobile robotic structures, with their own intelligence, that could freely roam the world, moving to wherever their resources or manufacturing abilities were needed.  Various walking cities could interconnect with each other to form larger 'walking metropolises' when needed, and then disperse when their concentrated power was no longer necessary.  Individual buildings or structures could also be mobile, moving wherever their owner wanted or needs dictated. Callicles ( ; Greek: Καλλικλῆς ; c. 484 – late 5th century BCE) was an ancient Athenian political philosopher best remembered for his role in Plato’s dialogue ""Gorgias"", where he ""presents himself as a no-holds-barred, bare-knuckled, clear-headed advocate of ""Realpolitik"".  While he provides a counter-argument to Plato’s philosophical ideas, there is belief that he may be no more than a character created by Plato for the dialogue.  Another idea proposed is that Callicles is a fragment of what Plato may be, had he not Socrates to guide him.  He is the antithesis to Socrates. The Nucifer Experiment is a proposed test of equipment and methodologies for using neutrino detection (or, more specifically, antineutrino detection) for the monitoring of nuclear reactor activity and the assessment of the isotopic composition of reactor fuels for non-proliferation treaty compliance monitoring."
5ae352965542994393b9e688,The Five Minutes Short EP was released by the band from the county seat of what Kansas county?,Douglas,bridge,hard,"{'title': array(['The Five Minutes Short EP', 'Lawrence, Kansas'], dtype=object), 'sent_id': array([0, 0], dtype=int32)}","Castle Songs is a short EP by Ohio-based pop punk band Mixtapes.  It is their shortest release so far. Dovray Township is a township in Murray County, Minnesota, United States.  The population was 167 at the 2000 census.  Dovray is located in Southwest Minnesota on the eastern side of Murray County.  It is five minutes from Currie, Minnesota, fifteen minutes from Lake Shetek State Park, and it is twenty minutes northeast of Slayton, Minnesota. Duress is an American film in the psychological thriller genre.  The film was initially screened at various film festivals in the United States, Poland and Russia and received favorable reviews.  Mark Savlov of the Austin Chronicle wrote about Duress after seeing it at Fantastic Fest in Austin: ""With a mind-blowing denouement that makes the last five minutes of The Sixth Sense feel like the last five minutes of Stranger Than Paradise and a pair of harrowing, human (and inhumanly calibrated) performances from Martin Donovan and Rouvas, Duress comes across like a slap to the psyche, a splash of ice-water across the soul.""  The film was released theatrically in Greece by Greek distributor Hollywood Entertainment. Lawrence is the county seat of Douglas County and sixth largest city in Kansas.  It is located in the northeastern sector of the state, next to Interstate 70, between the Kansas and Wakarusa Rivers.  As of the 2010 census, the city's population was 87,643.  Lawrence is a college town and the home to the University of Kansas and Haskell Indian Nations University. Sarah Shannon is a female vocalist best known for her work in the band Velocity Girl.  Shannon has released two solo albums: ""Sarah Shannon"" (2002, Casa Recording Co.) and ""City Morning Song"" (2007, Minty Fresh).  She also joined Styrofoam to record the song ""I Found Love.""  In addition, she fronted the short-lived band Starry Eyes, which put out a short EP and played one live show at the Black Cat club in Washington D.C.  Other members of the band included former members of Velocity Girl and Shades Apart.  She is currently a member of The Not-Its!"
5addb0f55542997545bbbdac,What is the middle name of the man who created and designed Lois Griffin?,Woodbury,bridge,medium,"{'title': array(['Lois Griffin', 'Seth MacFarlane'], dtype=object), 'sent_id': array([2, 0], dtype=int32)}","In several cultures, people's names usually include one or more names in addition to the portion that is usually considered adequate to identify them.  In a number of cultures where a given name is expected to precede the surname, such a name is likely to be placed after the given name and before the surname, and thus called a middle name.  In English-speaking American culture, that term is often applied (arguably mistakenly) to names, occupying that position, even if the bearer would insist that that name is being mistakenly called a ""middle name"", and is actually (to mention several types of atypical cases): Lois Griffin (born  1942 ) is a former Metro Toronto councillor (Rexdale-Thistletown) and Chair of the Toronto Transit Commission from 1989 to 1991.  She was the first woman to hold the post. Stewart Gilligan ""Stewie"" Griffin is a main character from the American animated television series ""Family Guy"".  Initially obsessed with violence and matricide, Stewie (voiced by Seth MacFarlane) is the youngest child of Peter and Lois Griffin, and the brother of Meg and Chris Griffin.  Over the duration of the series, the violent aspects of Stewie's personality have been toned down, and he has evolved into a more eccentric, flamboyant character.  He has also come to have a very close friendship with the family's anthropomorphic dog, Brian.  Stewie is considered to be the show's breakout character.  ""Wizard"" magazine rated him the 95th greatest villain of all time. ""Fox-y Lady"" (stylized as ""FOX-y Lady"") is the tenth episode in the seventh season of the American animated television series ""Family Guy"".  It premiered on Fox in the United States on March 22, 2009.  The episode is centered on housewife Lois Griffin's employment at Fox News Channel, despite the warnings of anthropomorphic dog Brian.  On her first day on the job, she is assigned to do a report on Michael Moore's perceived homosexuality, but it is rejected when the exposé involves conservative Republican Rush Limbaugh.  Meanwhile, husband Peter and son Chris decide to create their own animated sitcom.  The pilot episode is a success with the CEO, but Peter decides not to air it when it is suggested that it be edited. Christopher Cross ""Chris"" Griffin is a fictional character from the American animated television series ""Family Guy"".  He is the elder son and middle child of Peter and Lois Griffin and brother of Stewie and Meg Griffin.  He is voiced by Seth Green and first appeared on television, along with the rest of the family, in a 15-minute short on December 20, 1998."
5ac30dd7554299741d48a191,The Violin Concerto No. 3 in E major was composed in 1826 by an Italian violinist who died in this year?,1840,bridge,medium,"{'title': array(['Violin Concerto No. 3 (Paganini)', 'Niccolò Paganini'],
      dtype=object), 'sent_id': array([0, 0], dtype=int32)}","Violin Concerto No. 1 may refer to any composers' first violin concerto, or to a composer's only violin concerto: Max Bruch's Violin Concerto No. 3 in D minor, Op. 58, was composed in 1891.  It was dedicated to his friend (and superior at the Berlin Academy of Music) the violinist/composer Joseph Joachim, who had persuaded Bruch to expand what had started out as a single movement concert piece into a full violin concerto. Erick Friedman (August 14, 1939 – March 30, 2004) is considered by many as one of the greatest American born violinists of the past century.  Erick Friedman's illustrious career took him to many of the great concert stages of the world appearing as guest soloist with most of the great orchestras throughout the United States and abroad: the New York Philharmonic and the National Symphony, the orchestras of New Orleans, Pittsburgh, Miami, Detroit, Indianapolis, the Berlin Philharmonic, Orchestre de Paris and many other major orchestras throughout the world.  Karajan, Stokowski, Steinberg, Leinsdorf, Previn, and Ozawa are some of the celebrated conductors with whom he collaborated with.  Mr. Friedman's recordings for RCA Victor earned him accolades including the prestigious Grammy Award.  Mr. Friedman has been featured playing the Bartók Violin Concerto in an A&E Television Production on Bartók which was released worldwide.  His tribute to Fritz Kreisler is available on VHS at online vendors including Amazon.  Mario Castelnuovo-Tedesco, Isadore Freed, Ezra Laderman, and Laurent Petitgirard are some of the internationally celebrated composers who wrote and/or dedicated compositions to him.  Erick Friedman studied at The Juilliard School with Ivan Galamian.  At age fourteen he began studies with Nathan Milstein and later worked with the legendary violinist Jascha Heifetz with whom he recorded the Bach Double Violin Concerto for RCA Victor.  Mr. Friedman and Mr. Heifetz can be seen performing the Bach Double in the 1962 TV series Heifeitz Masterclass.  In the early 1970s, Mr. Friedman was on the violin faculty of the North Carolina School of the Arts.  He later held faculty positions at the Manhattan School of Music, Southern Methodist University, and the Yale School of Music. A violin concerto is a concerto for solo violin (occasionally, two or more violins) and instrumental ensemble, customarily orchestra.  Such works have been written since the Baroque period, when the solo concerto form was first developed, up through the present day.  Many major composers have contributed to the violin concerto repertoire, with the best known works including those by Bach, Bartók, Walton, Beethoven, Brahms, Bruch, Mendelssohn, Mozart, Paganini, Prokofiev, Shostakovich, Sibelius, Tchaikovsky, and Vivaldi. Niccolò (or Nicolò) Paganini (] ; 27 October 178227 May 1840) was an Italian violinist, violist, guitarist, and composer.  He was the most celebrated violin virtuoso of his time, and left his mark as one of the pillars of modern violin technique."
5ae1712255429920d52343d8,"Vicki L. Sato co-taught immunology with an American biochemist, physicist, molecular biology pioneer and what?",Nobel laureate,bridge,medium,"{'title': array(['Vicki Sato', 'Vicki Sato', 'Walter Gilbert'], dtype=object), 'sent_id': array([0, 4, 0], dtype=int32)}","Molecular Biology (ISSN 0026-8933  ) is a scientific journal which covers a wide scope of problems related to molecular, cell, and computational biology including genomics, proteomics, bioinformatics, molecular virology and immunology, molecular development biology, and molecular evolution.  ""Molecular Biology"" publishes reviews, mini-reviews, experimental, and theoretical works, short communications and hypotheses.  In addition, the journal publishes book reviews and meeting reports.  The journal also publishes special issues devoted to most rapidly developing branches of physical-chemical biology and to the most outstanding scientists on the occasion of their anniversary birthdays.  The journal is published in English and Russian versions by Nauka. Walter Gilbert (born March 21, 1932) is an American biochemist, physicist, molecular biology pioneer, and Nobel laureate. Cell biology (formerly called cytology, from the Greek κυτος, ""kytos"", ""vessel"") is a branch of biology that studies the different structures and functions of the cell and focuses mainly on the idea of the cell as the basic unit of life.  Cell biology explains the structure, organization of the organelles they contain, their physiological properties, metabolic processes, Signaling pathways, life cycle, and interactions with their environment.  This is done both on a microscopic and molecular level as it encompasses prokaryotic cells and eukaryotic cells.  Knowing the components of cells and how cells work is fundamental to all biological sciences; it is also essential for research in bio-medical fields such as cancer, and other diseases.  Research in cell biology is closely related to genetics, biochemistry, molecular biology, immunology, and developmental biology. Edgar Haber (February 1, 1932 – October 13, 1997), was a research physician specializing in cardiology, immunology, and molecular biology.  He was, at times, Chief of Cardiology at the Massachusetts General Hospital, Higgins Professor of Medicine at Harvard Medical School, President of the Bristol-Myers Squibb Pharmaceutical Research Institute, and Director of the Center for the Prevention of Cardiovascular Disease at the Harvard School of Public Health.  He published more than 550 research papers in cardiology, immunology, and molecular biology, and edited The Practice of Cardiology (1980, 1988), at the time the definitive text on the subject. Garland Science is a publishing group that specializes in developing textbooks in a wide range of life sciences subjects, including cell and molecular biology, immunology, protein chemistry, genetics, and bioinformatics.  It is a subsidiary of the Taylor & Francis Group.  It was founded in the late 1960s by Gavin Borden (1939-1991) and gained prominence through publishing the textbook ""Molecular Biology of the Cell"" (authors include Bruce Alberts and Peter Walter; James D. Watson was a previous author), which has been lauded as ""the most influential cell biology textbook of its time"". Molecular Biology and Evolution is a monthly peer-reviewed scientific journal published by Oxford University Press on behalf of the Society for Molecular Biology and Evolution.  It publishes work in the intersection of molecular biology and evolutionary biology.  The founding editors-in-chief were Walter Fitch and Masatoshi Nei; the present editor-in-chief is Sudhir Kumar."
5a8a2d7255429930ff3c0cdd,The runner-up in the 1999 World Drivers' Championship appears on the front cover of a racing video game developed by what company?,Studio 33,bridge,medium,"{'title': array(['Formula One Arcade', 'Formula One Arcade', 'Eddie Irvine'],
      dtype=object), 'sent_id': array([0, 1, 1], dtype=int32)}","Formula One Arcade is a racing video game developed by Studio 33 and published by Sony Computer Entertainment for the PlayStation.  The drivers featured on the front cover, from left to right, are Eddie Irvine, Michael Schumacher and Jarno Trulli. Colin McRae Rally is a racing video game developed and published by Codemasters for PlayStation, Microsoft Windows and Game Boy Color.  It is the first game in the ""Colin McRae Rally"" series.  It features 8 official cars (and their drivers) and rallies from the 1998 World Rally Championship season, in addition to 4 extra cars. NASCAR Kart Racing is a kart racing video game that was released for the Wii console on February 10, 2009.  The game features fourteen real world NASCAR drivers and ten fictional drivers.  The cover drivers are, from left to right, Carl Edwards, Kyle Busch, Dale Earnhardt Jr., Jeff Gordon, Tony Stewart, and Jimmie Johnson.  Other drivers featured in the game are Jeff Burton, Denny Hamlin, Kasey Kahne, Kevin Harvick, Elliott Sadler, and Matt Kenseth.  Joey Logano and Richard Petty are unlockable drivers in the game. Edmund Irvine Jr. (born 10 November 1965) is a retired British racing driver from Northern Ireland.  He was a Formula One driver between 1993 and 2002, and runner-up in the 1999 World Drivers' Championship, driving for Scuderia Ferrari. Flag to Flag, known as Super Speed Racing (スーパースピードレーシング ) in Japan, is a racing video game developed by ZOOM Inc. and published by Sega for the Dreamcast console.  ""Flag to Flag"" is licensed by the Championship Auto Racing Teams (CART) racing league.  The game contains 19 real racing courses, 27 drivers, and 18 racing teams. NASCAR Revolution is a racing video game developed by Stormfront Studios and published by EA Sports"" (a division of Electronic Arts)"".  It was released on March 1, 1999 for Microsoft Windows 95 and Windows 98.  It is part of the EA Sports NASCAR Racing Game series, being the third title in the game series.  The game features race car drivers from the 1998 and 1999 Winston Cup seasons like Kyle Petty and Dale Earnhardt. Formula 1 97 (known as Formula 1 Championship Edition in the United States) is the second game in the ""Formula One"" video game series, released in 1997 on the PlayStation and Microsoft Windows."
5a8caed75542996e8ac88b20,Who is a son of former Bosnian Serb footballer who played for the Yugoslavia national football team?,Stefan Mihajlović,bridge,easy,"{'title': array(['Stefan Mihajlović', 'Stefan Mihajlović', 'Radmilo Mihajlović'],
      dtype=object), 'sent_id': array([0, 1, 0], dtype=int32)}","The Yugoslavia national football team represented the Kingdom of Yugoslavia (1918–1941, ""until 1929 as Kingdom of Serbs, Croats and Slovenes""), and the Socialist Federal Republic of Yugoslavia (1943–1992, ""until November 29, 1945 as Democratic Federal Yugoslavia"", ""29 November 1945–1963 as Federal People's Republic of Yugoslavia"") in association football.  It enjoyed success in international competition.  In 1992, during the Yugoslav wars, the team was suspended from international competition as part of a United Nations sanction.  In 1994, when the boycott was lifted, it was succeeded by the Federal Republic of Yugoslavia national football team. Miloš Đurković (born 29 February 1956) is a former Bosnian Serb football goalkeeper who played for clubs in the former Yugoslavia and Turkey.  He is known locally as Faks. Stojan Malbašić (, born 15 September 1959) is a former Bosnian Serb footballer and now a coach at FK Borac Banja Luka. Božidar ""Boško"" Antić (Serbian Cyrillic: Божидар ""Бошко"" Антић; born January 7, 1944 in Sarajevo, Vrhbosna County, Independent State of Croatia, now Bosnia and Herzegovina) was a Bosnian Serb footballer who played for SFR Yugoslavia. Ranko Golijanin (Serbian Cyrillic: ; born January 18, 1975) is a Bosnian Serb footballer who played in the First League of FR Yugoslavia, Segunda División, USL A-League, and the Canadian Soccer League. Nebojša Golić (; born January 23, 1977 in Banja Luka, SFR Yugoslavia) is a former Bosnian Serb handball player.  As a part of national team he won bronze medal at the 1999 and 2001 World Handball Championship.  He played for RK Metaloplastika, RK Sintelon, HSG Wetzlar, RK Bosna Sarajevo and RK Borac Banja Luka. Mitar Lukić (born 22 October 1957) is a former Bosnian Serb footballer and current manager of FK Sloga Doboj. Radmilo Mihajlović (born 19 November 1964) is a former Bosnian Serb footballer who played for the Yugoslavia national football team. Haris Smajić (born 8 March 1960) is a former Bosnian footballer.  He played for Yugoslavia national under-20 football team at the 1979 FIFA World Youth Championship, but was never capped for Yugoslavia at full international level. Stefan Mihajlović (; born 24 June 1994) is a Serbian footballer, who plays for Vojvodina.  He is a son of former Bosnian Serb footballer Radmilo Mihajlović."
5a7cfa2355429907fabef07e,"Who was born first, Monte Melkonian or Sid Haig?",Sid Haig,comparison,medium,"{'title': array(['Sid Haig', 'Monte Melkonian'], dtype=object), 'sent_id': array([0, 0], dtype=int32)}","Sid Haig (born July 14, 1939) is an American actor.  His roles have included acting in Jack Hill's blaxploitation films of the 1970s as well as his role as Captain Spaulding in Rob Zombie's horror films ""House of 1000 Corpses"" and ""The Devil's Rejects"".  He had a leading role on the television series ""Jason of Star Command"", as the villain Dragos.  He has appeared in many television programs including ""Batman"", """", """", ""Gunsmoke"", ""The Rockford Files"", ""Buck Rogers in the 25th Century"", ""Get Smart"", ""Fantasy Island"", ""Sledge Hammer! "", ""The A-Team"", ""The Fall Guy"", ""The Dukes of Hazzard"" and ""MacGyver"". Creature is a 2011 American monster movie directed by Fred M. Andrews, based on a screenplay written by Andrews and Tracy Morse.  The film is set in the Louisiana Bayou, where a group of friends discover a local legend and are in a fight for their survival.  The film opened in theaters on September 9, 2011, in the United States and Canada.  It stars Mehcad Brooks, Serinda Swan, Amanda Fuller, Dillon Casey, Lauren Schneider, Aaron Hill, Daniel Bernhardt, and Sid Haig.  It made headlines for its low gross. Monte Melkonian (classical Armenian: Մոնթէ Մելքոնեան ; reformed: Մոնթե Մելքոնյան; November 25, 1957 – June 12, 1993) was an Armenian left-wing nationalist militant, revolutionary, and commander.  He was the leader of an offshoot of the Armenian Secret Army for the Liberation of Armenia (ASALA) in the 1980s and the most celebrated commander during the Nagorno-Karabakh War in the early 1990s. Blood Bath is a 1966 horror film directed by Jack Hill and Stephanie Rothman, and starring William Campbell, Linda Saunders, Marissa Mathes, and Sid Haig.  The film follows a delusional painter in Venice Beach, California who believes himself to be the reincarnation of a vampire.  He begins to kidnap local women for his art pieces, and believes to have found his reincarnated mistress in an avant-garde ballerina. My Brother's Road: An American's Fateful Journey to Armenia is a biography and memoir about the American-born Armenian, Monte Melkonian (1957 – 1993). The Big Bird Cage is a 1972 American exploitation film of the ""women in prison"" subgenre.  It serves as a non-sequel follow-up to the 1971 film ""The Big Doll House"".  The film was written and directed by Jack Hill, and stars Pam Grier, Sid Haig, Anitra Ford, and Carol Speed. Jason of Star Command is a live action television series by Filmation which ran between 1978 and 1981."
5a7e1ee155429965cec5ea7f,Which album of Taylor Swift's the does the song appear that the optimistic lyrical message of Yodel It! has been compared to?,fifth album,bridge,hard,"{'title': array(['Yodel It!', 'Yodel It!', 'Shake It Off'], dtype=object), 'sent_id': array([0, 7, 0], dtype=int32)}","Fearless is the second studio album by the American singer-songwriter Taylor Swift.  The album was released on November 11, 2008, by Big Machine Records.  As with her first album, ""Taylor Swift"", Swift wrote or co-wrote all thirteen tracks on ""Fearless"".  Most of the songs were written as the singer promoted her first album as the opening act for numerous country artists.  Due to the unavailability of collaborators on the road, eight songs were written by Swift.  Other songs were co-written with Liz Rose, Hillary Lindsey, Colbie Caillat, and John Rich.  Swift also made her debut as a record producer, co-producing all songs on the album with Nathan Chapman. The Taylor Swift Holiday Collection, originally titled Sounds of the Season: The Taylor Swift Holiday Collection, is a Christmas EP by American singer Taylor Swift.  The EP was first released on October 14, 2007 by Big Machine Records exclusively to Target stores in the United States and online.  The release was originally a limited release for the 2007 holiday season, but was re-released to iTunes and Amazon.com on December 2, 2008 and again in October 2009 to Target stores.  ""The Taylor Swift Holiday Collection"" features cover versions of Christmas songs and two original tracks written by Swift, ""Christmases When You Were Mine"" and ""Christmas Must Be Something More"", all of which have a country pop sound. ""Shake It Off"" is a song recorded by American singer-songwriter Taylor Swift from her fifth album, ""1989"" (2014).  Written by Swift, Max Martin and Shellback, it is an uptempo dance-pop track considered to be a departure from Swift's earlier country pop music style.  ""Shake It Off"" is the sixth track on the album and serves as the lead single.  The song premiered during a Yahoo! live stream session on August 18, 2014 (also streaming internationally online); its music video was also released the same day.  Several hours later, the song was made available for digital download. ""Fearless"" is a country pop song performed by American singer-songwriter Taylor Swift.  The song was co-written by Swift in collaboration with Liz Rose and Hillary Lindsey and produced by Nathan Chapman and Swift.  ""Fearless"" was released on January 3, 2010 by Big Machine Records as the fifth and final single from Swift's second studio album of the same name (2008).  Swift composed the song while traveling on tour to promote her eponymous debut album, ""Taylor Swift"" (2006)."
5ab6511f554299637185c680,What date was the ninth studio album by Brian Wayne Transeau released?,"August 16, 2013",bridge,medium,"{'title': array(['A Song Across Wires', 'BT (musician)'], dtype=object), 'sent_id': array([0, 0], dtype=int32)}","""It's Good"" is a song by American rapper Lil Wayne and features American rapper Jadakiss and Canadian rapper Drake.  The song is the fourteenth track off Wayne's ninth studio album, ""Tha Carter IV"".  It was solicited to radio on September 13, 2011 as the album's fifth single. Brian Wayne Transeau (born October 4, 1971), better known by his stage name BT, is an American music producer, composer, technologist, audio technician, multi-instrumentalist, singer, and songwriter.  An artist in the electronica music genre, he is credited as a pioneer of the trance and intelligent dance music styles that paved the way for EDM, and for ""stretching electronic music to its technical breaking point.""  He also creates music within many other styles, such as classical, film composition and bass music. A Song Across Wires (promoted by the hashtag #ASAW) is the ninth studio album by composer and electronica artist BT, released on August 16, 2013.  This album features more vocal tracks and a plethora of guest artists as part of his alternate instrumental and vocal album productions.  The album consists of 12 songs and was released in both digital and physical copies.  On the album, BT collaborates with singers and producers of his previous album, ""These Hopeful Machines"", such as Christian Burns and JES, as well as new ones, such as Arty, Nadia Ali, Aqualung, tyDi and more. This Binary Universe is the fifth studio album by composer and electronica artist BT and was released on August 29, 2006.  The album was a significant about-face for Transeau, largely abandoning the progressive trance music he was known for, in favor of ambient soundscapes, live orchestration and glitch music.  It is the first BT album not to be released on vinyl, nor feature any singles (though an edit of ""1.618"" was featured on a compilation).  The album was also composed specifically for DTS 5.1 surround sound.  A film version of the album received a limited theatrical run, usually accompanied by appearances by Transeau himself.  The album is dedicated to Transeau's daughter, Kaia.  The album's artwork makes nods to binary by spelling BT's name in morse code on the cover, as well as using additional morse code on the DVD menus. ESCM (Electric Sky Church Music) is the second studio album by artist BT, released in 1997.  Following ""Ima"", Transeau branched out to create club anthems such as ""Flaming June"", while also drawing inspiration from drum and bass as well as hip hop.  ""ESCM"" also features Transeau adding live guitar, bass and drums to songs, as well as the use of a strings ensemble."
5ae1066655429945ae959498,"At which college did the quarterback, to whom Connor Cook was a third string backup, play his football ?",Fresno State.,bridge,medium,"{'title': array(['Connor Cook', 'Derek Carr'], dtype=object), 'sent_id': array([4, 2], dtype=int32)}","Derek Dallas Carr (born March 28, 1991) is an American football quarterback for the Oakland Raiders of the National Football League (NFL).  He was drafted by the Raiders in the second round of the 2014 NFL Draft.  He played college football at Fresno State.  Carr is the younger brother of former NFL quarterback and fellow California State University, Fresno alumnus David Carr. Vincent Briant (born January 9, 1986 in Quimperlé, France) is a French professional football player.  He is a product of the FC Nantes training center in a show on Gol TV called Soccer Academy.  He was one of two players to sign a professional contract with FC Nantes after the show followed the everyday lives of the players in the academy.  The four favorites to gain the contract were Vincent, Dimitri Payet (a striker also from France), Fréjus Tchetgna (a defender from Cameroon) and Francisco Donzelot (a midfielder from Columbia).  With the departure of Mickaël Landreau from FC Nantes it was decided that the club would sign Briant as their third string at only 19. Will Proctor is a former starting quarterback for the Clemson Tigers at Clemson University in the Atlantic Coast Conference in NCAA Division I-A, and for the Calgary Stampeders of the Canadian Football League.  He attended Trinity Preparatory School.  In 2003 at Clemson, as third string QB, he saw the field in four games at wide receiver.  He was the backup of Charlie Whitehurst until the 2006-2007 season.  In his first start at Clemson, he recorded 232 yards of total offense against the Duke Blue Devils in 2005.  In the 2006-2007 regular season, Proctor completed 60% of passes. Second String is a direct-to-TV film from 2002 about the Buffalo Bills football team who find its first string (led by real-life Bills quarterback Doug Flutie, who had left the team by the time the film was released) out for a month after a food poisoning incident, leading the team's head coach, ""Chuck Dichter"" (portrayed by Jon Voight), to hire an insurance salesman named Dan Heller (played by Gil Bellows) as the team's backup quarterback.  Teri Polo also appeared as Heller's wife; Flutie, Mike Ditka, Chris Berman, Van Miller, Bills cornerback Donovan Greer and Ken ""Pinto Ron"" Johnson appear as themselves.  The film originally aired on TNT. The balalaika (Russian: балала́йка , ] ) is a Russian stringed musical instrument with a characteristic triangular wooden, hollow body and three strings.  Two strings are usually tuned to the same note and the third string is a perfect fourth higher."
